Campanha,Ponto,Metodo_de_Captura,Nome_Cientifico,linhas,individuos,sexos,n_sexos,emgs,n_emgs,cp_vals,pc_vals
C008-2013-09,ICTIO05,Vara e Molinete,Pseudoplatystoma punctifer,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO05,Vara e Molinete,Sorubim trigonocephalus,2,2.0,,0,,0,2,2
C008-2013-09,ICTIO05,Vara e Molinete,Zungaro zungaro,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO06,Vara e Molinete,Hydrolycus tatauaia,2,2.0,,0,,0,2,2
C008-2013-09,ICTIO07,Arrasto,Characidium aff. zebra,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO07,Arrasto,Iguanodectes spilurus,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO07,Arrasto,Rhamdia quelen,2,2.0,,0,,0,2,2
C008-2013-09,ICTIO08,Arrasto,Aequidens epae,2,2.0,,0,,0,2,2
C008-2013-09,ICTIO08,Arrasto,"Ancistrus sp. ""lineolatus""",1,1.0,,0,,0,1,1
C008-2013-09,ICTIO08,Arrasto,Brycon aff. pesu,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO08,Arrasto,Bryconops cf. melanurus,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO08,Arrasto,Cetopsis coecutiens,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO08,Arrasto,Corydoras cf. brevirostris,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO08,Arrasto,"Corydoras sp. ""loretoensis""",10,10.0,,0,,0,10,10
C008-2013-09,ICTIO08,Arrasto,Crenicichla cf. lepidota,2,2.0,,0,,0,2,2
C008-2013-09,ICTIO08,Arrasto,Curculionichthys luteofrenatus,8,8.0,,0,,0,8,8
C008-2013-09,ICTIO08,Arrasto,Gymnorhamphichthys sp.,5,5.0,,0,,0,5,5
C008-2013-09,ICTIO08,Arrasto,Gymnotus diamantinensis,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO08,Arrasto,Hemiodus cf. microlepis,4,4.0,,0,,0,4,4
C008-2013-09,ICTIO08,Arrasto,Hemiodus unimaculatus,4,4.0,,0,,0,4,4
C008-2013-09,ICTIO08,Arrasto,Hoplias malabaricus,2,2.0,,0,,0,2,2
C008-2013-09,ICTIO08,Arrasto,Hypostomus aff. soniae,5,5.0,,0,,0,5,5
C008-2013-09,ICTIO08,Arrasto,Imparfinis aff. hasemani,2,2.0,,0,,0,2,2
C008-2013-09,ICTIO08,Arrasto,Imparfinis stictonotus,12,12.0,,0,,0,12,12
C008-2013-09,ICTIO08,Arrasto,Ituglanis amazonicus,2,2.0,,0,,0,2,2
C008-2013-09,ICTIO08,Arrasto,Jupiaba apenima,8,8.0,,0,,0,8,8
C008-2013-09,ICTIO08,Arrasto,Moenkhausia collettii,4,4.0,,0,,0,4,4
C008-2013-09,ICTIO08,Arrasto,Moenkhausia oligolepis,2,2.0,,0,,0,2,2
C008-2013-09,ICTIO08,Arrasto,Moenkhausia phaeonota,17,17.0,,0,,0,17,17
C008-2013-09,ICTIO08,Arrasto,Phenacorhamdia cf. somnians,4,4.0,,0,,0,4,4
C008-2013-09,ICTIO08,Arrasto,Prochilodus nigricans,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO08,Arrasto,Rhamdia quelen,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO08,Arrasto,Rineloricaria sp.,2,2.0,,0,,0,2,2
C008-2013-09,ICTIO08,Arrasto,Satanoperca jurupari,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO08,Arrasto,Sternopygus macrurus,3,3.0,,0,,0,3,3
C008-2013-09,ICTIO09,Arrasto,Brycon aff. pesu,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO09,Arrasto,Bryconexodon trombetasi,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO09,Arrasto,Crenicichla cf. lepidota,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO09,Arrasto,Pimelodus blochii,2,2.0,,0,,0,2,2
C008-2013-09,ICTIO09,Arrasto,Rhamdia quelen,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO09,Arrasto,Serrasalmus rhombeus,2,2.0,,0,,0,2,2
C008-2013-09,ICTIO09,Arrasto,Tetragonopterus chalceus,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO09,Puça,Aequidens epae,2,2.0,,0,,0,2,2
C008-2013-09,ICTIO09,Puça,Apistogramma gr. steindachneri,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO09,Puça,Centromochlus schultzi,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO09,Puça,Characidium aff. zebra,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO09,Puça,"Corydoras sp. ""loretoensis""",3,3.0,,0,,0,3,3
C008-2013-09,ICTIO09,Puça,Crenicichla cf. lepidota,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO09,Puça,Curculionichthys luteofrenatus,8,8.0,,0,,0,8,8
C008-2013-09,ICTIO09,Puça,Gymnorhamphichthys sp.,7,7.0,,0,,0,7,7
C008-2013-09,ICTIO09,Puça,"Hisonotus sp. ""manchado""",3,3.0,,0,,0,3,3
C008-2013-09,ICTIO09,Puça,Hoplias malabaricus,2,2.0,,0,,0,2,2
C008-2013-09,ICTIO09,Puça,Hyphessobrycon cf. tukunai,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO09,Puça,Hyphessobrycon pinnistriatus,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO09,Puça,Hypostomus aff. plecostomus,3,3.0,,0,,0,3,3
C008-2013-09,ICTIO09,Puça,Imparfinis stictonotus,9,9.0,,0,,0,9,9
C008-2013-09,ICTIO09,Puça,Ituglanis amazonicus,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO09,Puça,Jupiaba acanthogaster,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO09,Puça,Jupiaba apenima,2,2.0,,0,,0,2,2
C008-2013-09,ICTIO09,Puça,Moenkhausia oligolepis,2,2.0,,0,,0,2,2
C008-2013-09,ICTIO09,Puça,Moenkhausia phaeonota,4,4.0,,0,,0,4,4
C008-2013-09,ICTIO09,Puça,Peckoltia feldergae,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO09,Puça,Pimelodella aff. howesi,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO09,Puça,Pimelodus blochii,3,3.0,,0,,0,3,3
C008-2013-09,ICTIO09,Puça,Serrapinnus notomelas,2,2.0,,0,,0,2,2
C008-2013-09,ICTIO09,Puça,Sternopygus macrurus,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO09,Rede de Emalhar,Caenotropus schizodon,9,9.0,,0,,0,9,9
C008-2013-09,ICTIO09,Rede de Emalhar,Pimelodus blochii,2,2.0,,0,,0,2,2
C008-2013-09,ICTIO09,Vara e Molinete,Zungaro zungaro,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO10,Puça,Caenotropus schizodon,5,5.0,,0,,0,5,5
C008-2013-09,ICTIO10,Puça,Hemiodus unimaculatus,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO10,Puça,Leporinus britskii,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO10,Rede de Emalhar,Caenotropus schizodon,8,8.0,,0,,0,8,8
C008-2013-09,ICTIO10,Vara e Molinete,Brachyplatystoma filamentosum,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO10,Vara e Molinete,Hemisorubim platyrhynchos,4,4.0,,0,,0,4,4
C008-2013-09,ICTIO10,Vara e Molinete,Pseudoplatystoma punctifer,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO10,Vara e Molinete,Sorubim trigonocephalus,7,7.0,,0,,0,7,7
C008-2013-09,ICTIO10,Vara e Molinete,Zungaro zungaro,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO11,Puça,"Ancistrus sp. ""lineolatus""",3,3.0,,0,,0,3,3
C008-2013-09,ICTIO11,Puça,Apistogramma gr. steindachneri,21,21.0,,0,,0,21,21
C008-2013-09,ICTIO11,Puça,Brycon aff. pesu,4,4.0,,0,,0,4,4
C008-2013-09,ICTIO11,Puça,Bryconops cf. melanurus,2,2.0,,0,,0,2,2
C008-2013-09,ICTIO11,Puça,"Corydoras sp. ""loretoensis""",3,3.0,,0,,0,3,3
C008-2013-09,ICTIO11,Puça,Crenicichla cf. lepidota,3,3.0,,0,,0,3,3
C008-2013-09,ICTIO11,Puça,Curculionichthys luteofrenatus,9,9.0,,0,,0,9,9
C008-2013-09,ICTIO11,Puça,Gymnorhamphichthys sp.,3,3.0,,0,,0,3,3
C008-2013-09,ICTIO11,Puça,Gymnotus cf. carapo,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO11,Puça,"Hisonotus sp. ""manchado""",1,1.0,,0,,0,1,1
C008-2013-09,ICTIO11,Puça,Hoplias malabaricus,2,2.0,,0,,0,2,2
C008-2013-09,ICTIO11,Puça,Hyphessobrycon cf. tukunai,2,2.0,,0,,0,2,2
C008-2013-09,ICTIO11,Puça,Hyphessobrycon pinnistriatus,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO11,Puça,Hypostomus aff. plecostomus,3,3.0,,0,,0,3,3
C008-2013-09,ICTIO11,Puça,Imparfinis aff. hasemani,2,2.0,,0,,0,2,2
C008-2013-09,ICTIO11,Puça,Imparfinis stictonotus,2,2.0,,0,,0,2,2
C008-2013-09,ICTIO11,Puça,Jupiaba polylepis,6,6.0,,0,,0,6,6
C008-2013-09,ICTIO11,Puça,Moenkhausia cf. aurantia,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO11,Puça,Moenkhausia collettii,2,2.0,,0,,0,2,2
C008-2013-09,ICTIO11,Puça,Moenkhausia gr. grandisquamis,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO11,Puça,Phenacorhamdia cf. somnians,2,2.0,,0,,0,2,2
C008-2013-09,ICTIO11,Puça,Pimelodella aff. howesi,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO11,Puça,Sternopygus macrurus,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO11,Puça,Tetragonopterus chalceus,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO11,Rede de Emalhar,Acestrorhynchus falcatus,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO11,Rede de Emalhar,Crenicichla cf. lepidota,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO11,Rede de Emalhar,Leporinus friderici,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO11,Rede de Emalhar,Pachyurus junki,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO12,Puça,"Ancistrus sp. ""lineolatus""",1,1.0,,0,,0,1,1
C008-2013-09,ICTIO12,Puça,Astyanax gracilior,8,8.0,,0,,0,8,8
C008-2013-09,ICTIO12,Puça,Bryconops cf. melanurus,6,6.0,,0,,0,6,6
C008-2013-09,ICTIO12,Puça,Centromochlus schultzi,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO12,Puça,Corydoras cf. brevirostris,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO12,Puça,"Creagrutus sp. ""alto""",3,3.0,,0,,0,3,3
C008-2013-09,ICTIO12,Puça,Curculionichthys luteofrenatus,4,4.0,,0,,0,4,4
C008-2013-09,ICTIO12,Puça,Hoplias malabaricus,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO12,Puça,Hyphessobrycon pinnistriatus,2,2.0,,0,,0,2,2
C008-2013-09,ICTIO12,Puça,Hypostomus aff. plecostomus,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO12,Puça,Hypostomus aff. soniae,9,9.0,,0,,0,9,9
C008-2013-09,ICTIO12,Puça,Imparfinis stictonotus,5,5.0,,0,,0,5,5
C008-2013-09,ICTIO12,Puça,Jupiaba apenima,4,4.0,,0,,0,4,4
C008-2013-09,ICTIO12,Puça,Jupiaba polylepis,6,6.0,,0,,0,6,6
C008-2013-09,ICTIO12,Puça,Microschemobrycon elongatus,12,12.0,,0,,0,12,12
C008-2013-09,ICTIO12,Puça,Moenkhausia collettii,11,11.0,,0,,0,11,11
C008-2013-09,ICTIO12,Puça,Pimelodella aff. howesi,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO13A,Puça,"Ancistrus sp. ""lineolatus""",2,2.0,,0,,0,2,2
C008-2013-09,ICTIO13A,Puça,Astyanax gracilior,6,6.0,,0,,0,6,6
C008-2013-09,ICTIO13A,Puça,"Corydoras sp. ""loretoensis""",1,1.0,,0,,0,1,1
C008-2013-09,ICTIO13A,Puça,Gymnorhamphichthys sp.,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO13A,Puça,Imparfinis stictonotus,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO13A,Puça,Jupiaba acanthogaster,2,2.0,,0,,0,2,2
C008-2013-09,ICTIO13A,Puça,Jupiaba apenima,2,2.0,,0,,0,2,2
C008-2013-09,ICTIO13A,Puça,Jupiaba polylepis,2,2.0,,0,,0,2,2
C008-2013-09,ICTIO13A,Puça,Moenkhausia collettii,3,3.0,,0,,0,3,3
C008-2013-09,ICTIO13A,Puça,Moenkhausia phaeonota,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO13A,Rede de Emalhar,Curimata inornata,33,33.0,,0,,0,33,33
C008-2013-09,ICTIO13A,Vara e Molinete,Plagioscion squamosissimus,2,2.0,,0,,0,2,2
C008-2013-09,ICTIO13A,Vara e Molinete,Sorubim trigonocephalus,5,5.0,,0,,0,5,5
C008-2013-09,ICTIO14,Arrasto,Characidium aff. zebra,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO14,Arrasto,Hyphessobrycon cf. tukunai,16,16.0,,0,,0,16,16
C008-2013-09,ICTIO14,Arrasto,Hyphessobrycon pinnistriatus,6,6.0,,0,,0,6,6
C008-2013-09,ICTIO14,Arrasto,Jupiaba polylepis,21,21.0,,0,,0,21,21
C008-2013-09,ICTIO14,Arrasto,Moenkhausia collettii,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO14,Arrasto,Moenkhausia phaeonota,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO14,Arrasto,"Moenkhausia sp. ""lepidura longa""",4,4.0,,0,,0,4,4
C008-2013-09,ICTIO14,Arrasto,Phenacogaster cf. retorpinnus,3,3.0,,0,,0,3,3
C008-2013-09,ICTIO14,Arrasto,Serrapinnus notomelas,12,12.0,,0,,0,12,12
C008-2013-09,ICTIO14,Puça,"Corydoras sp. ""loretoensis""",1,1.0,,0,,0,1,1
C008-2013-09,ICTIO14,Puça,Hyphessobrycon cf. tukunai,11,11.0,,0,,0,11,11
C008-2013-09,ICTIO14,Puça,Hyphessobrycon pinnistriatus,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO14,Puça,Jupiaba polylepis,2,2.0,,0,,0,2,2
C008-2013-09,ICTIO14,Puça,Moenkhausia collettii,3,3.0,,0,,0,3,3
C008-2013-09,ICTIO14,Puça,"Moenkhausia sp. ""lepidura longa""",1,1.0,,0,,0,1,1
C008-2013-09,ICTIO14,Puça,Serrapinnus notomelas,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO14,Rede de Emalhar,Brycon falcatus,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO15,Arrasto,"""Hemigrammus"" cf. geisleri",10,10.0,,0,,0,10,10
C008-2013-09,ICTIO15,Arrasto,Acestrorhynchus microlepis,3,3.0,,0,,0,3,3
C008-2013-09,ICTIO15,Arrasto,"Ancistrus sp. ""lineolatus""",1,1.0,,0,,0,1,1
C008-2013-09,ICTIO15,Arrasto,Apistogramma gr. steindachneri,52,52.0,,0,,0,52,52
C008-2013-09,ICTIO15,Arrasto,Characidium aff. zebra,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO15,Arrasto,Corydoras cf. brevirostris,8,8.0,,0,,0,8,8
C008-2013-09,ICTIO15,Arrasto,"Corydoras sp. ""loretoensis""",55,55.0,,0,,0,55,55
C008-2013-09,ICTIO15,Arrasto,Crenicichla lugubris,3,3.0,,0,,0,3,3
C008-2013-09,ICTIO15,Arrasto,Curculionichthys luteofrenatus,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO15,Arrasto,Gymnorhamphichthys sp.,13,13.0,,0,,0,13,13
C008-2013-09,ICTIO15,Arrasto,Hoplias malabaricus,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO15,Arrasto,Hyphessobrycon aff. heliacus,6,6.0,,0,,0,6,6
C008-2013-09,ICTIO15,Arrasto,Hyphessobrycon cf. tukunai,227,227.0,,0,,0,227,227
C008-2013-09,ICTIO15,Arrasto,Hyphessobrycon pinnistriatus,20,20.0,,0,,0,20,20
C008-2013-09,ICTIO15,Arrasto,Hypostomus aff. soniae,2,2.0,,0,,0,2,2
C008-2013-09,ICTIO15,Arrasto,Imparfinis stictonotus,17,17.0,,0,,0,17,17
C008-2013-09,ICTIO15,Arrasto,Ituglanis amazonicus,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO15,Arrasto,Jupiaba polylepis,2,2.0,,0,,0,2,2
C008-2013-09,ICTIO15,Arrasto,Microschemobrycon elongatus,7,7.0,,0,,0,7,7
C008-2013-09,ICTIO15,Arrasto,Moenkhausia collettii,29,29.0,,0,,0,29,29
C008-2013-09,ICTIO15,Arrasto,Moenkhausia oligolepis,2,2.0,,0,,0,2,2
C008-2013-09,ICTIO15,Arrasto,Otocinclus hasemani,7,7.0,,0,,0,7,7
C008-2013-09,ICTIO15,Arrasto,Pamphorichthys cf. scalpridens,5,5.0,,0,,0,5,5
C008-2013-09,ICTIO15,Arrasto,Rhamdia quelen,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO15,Arrasto,Rineloricaria sp.,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO15,Arrasto,Serrapinnus notomelas,5,5.0,,0,,0,5,5
C008-2013-09,ICTIO15,Arrasto,Thayeria boehlkei,5,5.0,,0,,0,5,5
C008-2013-09,ICTIO15,Vara e Molinete,Hemisorubim platyrhynchos,2,2.0,,0,,0,2,2
C008-2013-09,ICTIO15,Vara e Molinete,Plagioscion squamosissimus,1,1.0,,0,,0,1,1
C008-2013-09,ICTIO15,Vara e Molinete,Pseudoplatystoma punctifer,1,1.0,,0,,0,1,1
C009-2013-12,ICTIO01,Puça,Astyanax gracilior,5,5.0,,0,,0,5,5
C009-2013-12,ICTIO01,Puça,Astyanax multidens,21,21.0,,0,,0,21,21
C009-2013-12,ICTIO01,Puça,Characidium aff. zebra,6,6.0,,0,,0,6,6
C009-2013-12,ICTIO01,Puça,Crenicichla lugubris,1,1.0,,0,,0,1,1
C009-2013-12,ICTIO01,Puça,Hemiodus cf. microlepis,3,3.0,,0,,0,3,3
C009-2013-12,ICTIO01,Puça,Hoplias malabaricus,5,5.0,,0,,0,5,5
C009-2013-12,ICTIO01,Puça,Hypostomus aff. soniae,1,1.0,,0,,0,1,1
C009-2013-12,ICTIO01,Puça,Leporinus vanzoi,1,1.0,,0,,0,1,1
C009-2013-12,ICTIO01,Puça,Moenkhausia lepidura,4,4.0,,0,,0,4,4
C009-2013-12,ICTIO01,Puça,"Moenkhausia sp. ""lepidura longa""",49,49.0,,0,,0,49,49
C009-2013-12,ICTIO01,Puça,Satanoperca jurupari,5,5.0,,0,,0,5,5
C009-2013-12,ICTIO01,Rede de Emalhar,Hydrolycus tatauaia,2,2.0,,0,,0,2,2
C009-2013-12,ICTIO01,Rede de Emalhar,Prochilodus nigricans,1,1.0,,0,,0,1,1
C009-2013-12,ICTIO01,Vara e Molinete,Pimelodus blochii,1,1.0,,0,,0,1,1
C009-2013-12,ICTIO02,Rede de Emalhar,Boulengerella cuvieri,8,8.0,,0,,0,8,8
C009-2013-12,ICTIO02,Rede de Emalhar,Bryconexodon trombetasi,4,4.0,,0,,0,4,4
C009-2013-12,ICTIO02,Rede de Emalhar,Cichla cf. mirianae,1,1.0,,0,,0,1,1
C009-2013-12,ICTIO02,Rede de Emalhar,Curimata inornata,3,3.0,,0,,0,3,3
C009-2013-12,ICTIO02,Rede de Emalhar,Hemisorubim platyrhynchos,5,5.0,,0,,0,5,5
C009-2013-12,ICTIO02,Rede de Emalhar,Hydrolycus tatauaia,10,10.0,,0,,0,10,10
C009-2013-12,ICTIO02,Rede de Emalhar,Moenkhausia gr. grandisquamis,3,3.0,,0,,0,3,3
C009-2013-12,ICTIO02,Rede de Emalhar,Myleus setiger,1,1.0,,0,,0,1,1
C009-2013-12,ICTIO02,Rede de Emalhar,Prochilodus nigricans,5,5.0,,0,,0,5,5
C009-2013-12,ICTIO03,Puça,Aequidens epae,1,1.0,,0,,0,1,1
C009-2013-12,ICTIO03,Puça,Apistogramma gr. eunotus,12,12.0,,0,,0,12,12
C009-2013-12,ICTIO03,Puça,Astyanax multidens,1,1.0,,0,,0,1,1
C009-2013-12,ICTIO03,Puça,Bryconops cf. melanurus,1,1.0,,0,,0,1,1
C009-2013-12,ICTIO03,Puça,Corydoras cf. brevirostris,1,1.0,,0,,0,1,1
C009-2013-12,ICTIO03,Puça,Crenicichla lugubris,1,1.0,,0,,0,1,1
C009-2013-12,ICTIO03,Puça,Cyphocharax cf. spilurus,2,2.0,,0,,0,2,2
C009-2013-12,ICTIO03,Puça,Eigenmannia gr. trilineata,1,1.0,,0,,0,1,1
C009-2013-12,ICTIO03,Puça,Hoplias malabaricus,1,1.0,,0,,0,1,1
C009-2013-12,ICTIO03,Puça,Hyphessobrycon aff. heliacus,98,98.0,,0,,0,98,98
C009-2013-12,ICTIO03,Puça,Hyphessobrycon cf. tukunai,30,30.0,,0,,0,30,30
C009-2013-12,ICTIO03,Puça,Hyphessobrycon pinnistriatus,1,1.0,,0,,0,1,1
C009-2013-12,ICTIO03,Puça,Leporinus desmotes,10,10.0,,0,,0,10,10
C009-2013-12,ICTIO03,Puça,Leporinus friderici,3,3.0,,0,,0,3,3
C009-2013-12,ICTIO03,Puça,Moenkhausia collettii,35,35.0,,0,,0,35,35
C009-2013-12,ICTIO03,Puça,Myleus setiger,25,25.0,,0,,0,25,25
C009-2013-12,ICTIO03,Puça,Pamphorichthys cf. scalpridens,63,63.0,,0,,0,63,63
C009-2013-12,ICTIO03,Puça,Phenacogaster cf. retorpinnus,1,1.0,,0,,0,1,1
C009-2013-12,ICTIO03,Puça,Serrapinnus sp. 1,1,1.0,,0,,0,1,1
C009-2013-12,ICTIO03,Puça,Trachelyopterus galeatus,1,1.0,,0,,0,1,1
C009-2013-12,ICTIO03,Rede de Emalhar,Brycon aff. pesu,1,1.0,,0,,0,1,1
C009-2013-12,ICTIO03,Rede de Emalhar,Caenotropus schizodon,1,1.0,,0,,0,1,1
C009-2013-12,ICTIO03,Rede de Emalhar,Curimata inornata,8,8.0,,0,,0,8,8
C009-2013-12,ICTIO03,Rede de Emalhar,Hemiodus unimaculatus,3,3.0,,0,,0,3,3
C009-2013-12,ICTIO03,Rede de Emalhar,Hydrolycus tatauaia,1,1.0,,0,,0,1,1
C009-2013-12,ICTIO03,Rede de Emalhar,Hypostomus aff. plecostomus,1,1.0,,0,,0,1,1
C009-2013-12,ICTIO03,Rede de Emalhar,Jupiaba anteroides,1,1.0,,0,,0,1,1
C009-2013-12,ICTIO03,Rede de Emalhar,Prochilodus nigricans,1,1.0,,0,,0,1,1
C009-2013-12,ICTIO03,Rede de Emalhar,Tetragonopterus chalceus,3,3.0,,0,,0,3,3
C009-2013-12,ICTIO04,Puça,Aequidens epae,6,6.0,,0,,0,6,6
C009-2013-12,ICTIO04,Puça,Astyanax gracilior,58,58.0,,0,,0,58,58
C009-2013-12,ICTIO04,Puça,Astyanax multidens,1,1.0,,0,,0,1,1
C009-2013-12,ICTIO04,Puça,Brachychalcinus cf. copei,2,2.0,,0,,0,2,2
C009-2013-12,ICTIO04,Puça,Bryconops cf. melanurus,13,13.0,,0,,0,13,13
C009-2013-12,ICTIO04,Puça,Characidium aff. zebra,7,7.0,,0,,0,7,7
C009-2013-12,ICTIO04,Puça,Curculionichthys luteofrenatus,4,4.0,,0,,0,4,4
C009-2013-12,ICTIO04,Puça,"Hisonotus sp. ""manchado""",17,17.0,,0,,0,17,17
C009-2013-12,ICTIO04,Puça,Hyphessobrycon aff. heliacus,7,7.0,,0,,0,7,7
C009-2013-12,ICTIO04,Puça,Hyphessobrycon cf. tukunai,65,65.0,,0,,0,65,65
C009-2013-12,ICTIO04,Puça,Hyphessobrycon pinnistriatus,10,10.0,,0,,0,10,10
C009-2013-12,ICTIO04,Puça,Hypostomus aff. soniae,2,2.0,,0,,0,2,2
C009-2013-12,ICTIO04,Puça,Jupiaba acanthogaster,27,27.0,,0,,0,27,27
C009-2013-12,ICTIO04,Puça,Knodus cf. heteresthes,1,1.0,,0,,0,1,1
C009-2013-12,ICTIO04,Puça,Leporinus desmotes,1,1.0,,0,,0,1,1
C009-2013-12,ICTIO04,Puça,Leporinus friderici,1,1.0,,0,,0,1,1
C009-2013-12,ICTIO04,Puça,Leporinus vanzoi,2,2.0,,0,,0,2,2
C009-2013-12,ICTIO04,Puça,Melanocharacidium dispilomma,3,3.0,,0,,0,3,3
C009-2013-12,ICTIO04,Puça,Microschemobrycon elongatus,3,3.0,,0,,0,3,3
C009-2013-12,ICTIO04,Puça,Moenkhausia collettii,10,10.0,,0,,0,10,10
C009-2013-12,ICTIO04,Puça,Moenkhausia lepidura,1,1.0,,0,,0,1,1
C009-2013-12,ICTIO04,Puça,Moenkhausia phaeonota,1,1.0,,0,,0,1,1
C009-2013-12,ICTIO04,Puça,"Moenkhausia sp. ""lepidura longa""",1,1.0,,0,,0,1,1
C009-2013-12,ICTIO04,Puça,Myleus setiger,2,2.0,,0,,0,2,2
C009-2013-12,ICTIO04,Puça,Pamphorichthys cf. scalpridens,4,4.0,,0,,0,4,4
C009-2013-12,ICTIO04,Puça,Serrapinnus sp. 1,4,4.0,,0,,0,4,4
C009-2013-12,ICTIO04,Puça,Trachelyopterus galeatus,1,1.0,,0,,0,1,1
C009-2013-12,ICTIO04,Rede de Emalhar,Cichla cf. mirianae,2,2.0,,0,,0,2,2
C009-2013-12,ICTIO04,Rede de Emalhar,Hemisorubim platyrhynchos,1,1.0,,0,,0,1,1
C009-2013-12,ICTIO04,Rede de Emalhar,Hydrolycus tatauaia,9,9.0,,0,,0,9,9
C009-2013-12,ICTIO04,Rede de Emalhar,Hypostomus aff. soniae,1,1.0,,0,,0,1,1
C009-2013-12,ICTIO04,Rede de Emalhar,Moenkhausia gr. grandisquamis,1,1.0,,0,,0,1,1
C009-2013-12,ICTIO04,Rede de Emalhar,Pachyurus junki,1,1.0,,0,,0,1,1
C009-2013-12,ICTIO04,Rede de Emalhar,Prochilodus nigricans,1,1.0,,0,,0,1,1
C009-2013-12,ICTIO05,Puça,Astyanax gracilior,47,47.0,,0,,0,47,47
C009-2013-12,ICTIO05,Puça,Astyanax multidens,34,34.0,,0,,0,34,34
C009-2013-12,ICTIO05,Puça,Cyphocharax cf. spilurus,1,1.0,,0,,0,1,1
C009-2013-12,ICTIO05,Puça,Hemigrammus levis,15,15.0,,0,,0,15,15
C009-2013-12,ICTIO05,Puça,Hemiodus sterni,2,2.0,,0,,0,2,2
C009-2013-12,ICTIO05,Puça,Hyphessobrycon cf. tukunai,6,6.0,,0,,0,6,6
C009-2013-12,ICTIO05,Puça,Jupiaba apenima,3,3.0,,0,,0,3,3
C009-2013-12,ICTIO05,Puça,Jupiaba polylepis,21,21.0,,0,,0,21,21
C009-2013-12,ICTIO05,Puça,Leporinus vanzoi,1,1.0,,0,,0,1,1
C009-2013-12,ICTIO05,Puça,Moenkhausia cf. cotinho,10,10.0,,0,,0,10,10
C009-2013-12,ICTIO05,Puça,Moenkhausia collettii,19,19.0,,0,,0,19,19
