campanha_canonica,Ponto,Metodo_de_Captura,Nome_Cientifico,Tipo_de_Amostragem,numero_de_individuos,ct_cm,cp_cm,pc_g,species_key,effort_key,id_esforco,id_especie
C048-2023-11,ICTIO13D,Tarrafa,Hemisorubim platyrhynchos,Qualitativo,1.0,,,117.0,hemisorubim platyrhynchos,C048-2023-11|ICTIO13D|Tarrafa,42970,5941
C048-2023-11,ICTIO13D,Tarrafa,Leporinus cf. fasciatus,Qualitativo,7.0,,25.916666666666668,182.57142857142858,leporinus cf. fasciatus,C048-2023-11|ICTIO13D|Tarrafa,42970,6007
C048-2023-11,ICTIO13D,Tarrafa,Myloplus rubripinnis,Qualitativo,2.0,,41.0,1843.5,myloplus rubripinnis,C048-2023-11|ICTIO13D|Tarrafa,42970,6066
C048-2023-11,ICTIO13D,Tarrafa,Pimelodus cf. tetramerus,Qualitativo,2.0,,20.0,85.0,pimelodus cf. tetramerus,C048-2023-11|ICTIO13D|Tarrafa,42970,6095
C048-2023-11,ICTIO13D,Tarrafa,Pimelodus ornatus,Qualitativo,3.0,,19.666666666666668,64.0,pimelodus ornatus,C048-2023-11|ICTIO13D|Tarrafa,42970,6096
C048-2023-11,ICTIO13D,Tarrafa,Prochilodus nigricans,Qualitativo,8.0,,46.125,2253.375,prochilodus nigricans,C048-2023-11|ICTIO13D|Tarrafa,42970,6100
C048-2023-11,ICTIO13D,Tarrafa,Schizodon vittatus,Qualitativo,3.0,,43.0,1466.0,schizodon vittatus,C048-2023-11|ICTIO13D|Tarrafa,42970,6117
C048-2023-11,ICTIO13D,Tarrafa,Serrasalmus rhombeus,Qualitativo,14.0,,13.458333333333334,56.333333333333336,serrasalmus rhombeus,C048-2023-11|ICTIO13D|Tarrafa,42970,6128
C048-2023-11,ICTIO15,Arrasto,Hemigrammus levis,Qualitativo,8.0,,5.125,1.75,hemigrammus levis,C048-2023-11|ICTIO15|Arrasto,43207,5922
C048-2023-11,ICTIO15,Arrasto,Iguanodectes spilurus,Qualitativo,1.0,,7.0,3.0,iguanodectes spilurus,C048-2023-11|ICTIO15|Arrasto,43207,5974
C048-2023-11,ICTIO15,Arrasto,Jupiaba polylepis,Qualitativo,3.0,,5.0,2.0,jupiaba polylepis,C048-2023-11|ICTIO15|Arrasto,43207,5992
C048-2023-11,ICTIO15,Arrasto,Moenkhausia collettii,Qualitativo,4.0,,5.75,2.5,moenkhausia collettii,C048-2023-11|ICTIO15|Arrasto,43207,6041
C048-2023-11,ICTIO15,Rede de Emalhar,Acestrorhynchus microlepis,Quantitativo,1.0,,14.0,17.0,acestrorhynchus microlepis,C048-2023-11|ICTIO15|Rede de Emalhar,43208,5765
C048-2023-11,ICTIO15,Rede de Emalhar,Argonectes robertsi,Quantitativo,2.0,,38.0,608.5,argonectes robertsi,C048-2023-11|ICTIO15|Rede de Emalhar,43208,5788
C048-2023-11,ICTIO15,Rede de Emalhar,Astyanax aff. bimaculatus,Quantitativo,2.0,,9.0,8.0,astyanax aff. bimaculatus,C048-2023-11|ICTIO15|Rede de Emalhar,43208,5790
C048-2023-11,ICTIO15,Rede de Emalhar,Brycon falcatus,Quantitativo,1.0,,17.5,57.0,brycon falcatus,C048-2023-11|ICTIO15|Rede de Emalhar,43208,5810
C048-2023-11,ICTIO15,Rede de Emalhar,Caenotropus schizodon,Quantitativo,8.0,,10.166666666666666,11.857142857142858,caenotropus schizodon,C048-2023-11|ICTIO15|Rede de Emalhar,43208,5825
C048-2023-11,ICTIO15,Rede de Emalhar,Crenicichla lugubris,Quantitativo,1.0,,14.5,22.0,crenicichla lugubris,C048-2023-11|ICTIO15|Rede de Emalhar,43208,5869
C048-2023-11,ICTIO15,Rede de Emalhar,Curimata inornata,Quantitativo,1.0,,14.0,43.0,curimata inornata,C048-2023-11|ICTIO15|Rede de Emalhar,43208,5875
C048-2023-11,ICTIO15,Rede de Emalhar,Cyphocharax plumbeus,Quantitativo,2.0,,9.0,13.5,cyphocharax plumbeus,C048-2023-11|ICTIO15|Rede de Emalhar,43208,5889
C048-2023-11,ICTIO15,Rede de Emalhar,Hemiodus quadrimaculatus,Quantitativo,1.0,,10.5,10.0,hemiodus quadrimaculatus,C048-2023-11|ICTIO15|Rede de Emalhar,43208,5935
C048-2023-11,ICTIO15,Rede de Emalhar,Hemiodus unimaculatus,Quantitativo,1.0,,14.0,24.0,hemiodus unimaculatus,C048-2023-11|ICTIO15|Rede de Emalhar,43208,5930
C048-2023-11,ICTIO15,Rede de Emalhar,Moenkhausia grandisquamis,Quantitativo,5.0,,7.333333333333333,5.6,moenkhausia grandisquamis,C048-2023-11|ICTIO15|Rede de Emalhar,43208,6047
C048-2023-11,ICTIO15,Rede de Emalhar,Serrasalmus rhombeus,Quantitativo,4.0,,6.75,3.25,serrasalmus rhombeus,C048-2023-11|ICTIO15|Rede de Emalhar,43208,6128
C048-2023-11,ICTIO15,Rede de Emalhar,Tetragonopterus chalceus,Quantitativo,4.0,,7.0,5.25,tetragonopterus chalceus,C048-2023-11|ICTIO15|Rede de Emalhar,43208,6147
C049-2023-12,ICTIO01,Rede de Emalhar,Caenotropus schizodon,Quantitativo,5.0,,,21.0,caenotropus schizodon,C049-2023-12|ICTIO01|Rede de Emalhar,41441,5825
C049-2023-12,ICTIO01,Rede de Emalhar,Hydrolycus armatus,Quantitativo,1.0,,,1500.0,hydrolycus armatus,C049-2023-12|ICTIO01|Rede de Emalhar,41441,5950
C049-2023-12,ICTIO01,Rede de Emalhar,Leporinus brunneus,Quantitativo,1.0,,19.0,55.0,leporinus brunneus,C049-2023-12|ICTIO01|Rede de Emalhar,41441,6006
C049-2023-12,ICTIO01,Rede de Emalhar,Leporinus vanzoi,Quantitativo,1.0,,11.5,15.0,leporinus vanzoi,C049-2023-12|ICTIO01|Rede de Emalhar,41441,6015
C049-2023-12,ICTIO01,Rede de Emalhar,Pimelodus cf. tetramerus,Quantitativo,5.0,,12.333333333333334,16.5,pimelodus cf. tetramerus,C049-2023-12|ICTIO01|Rede de Emalhar,41441,6095
C049-2023-12,ICTIO01,Rede de Emalhar,Prochilodus nigricans,Quantitativo,2.0,,45.0,2089.0,prochilodus nigricans,C049-2023-12|ICTIO01|Rede de Emalhar,41441,6100
C049-2023-12,ICTIO01,Rede de Emalhar,Pterodoras granulosus,Quantitativo,1.0,,58.0,2200.0,pterodoras granulosus,C049-2023-12|ICTIO01|Rede de Emalhar,41441,6105
C049-2023-12,ICTIO01,Rede de Emalhar,Schizodon vittatus,Quantitativo,1.0,,,412.0,schizodon vittatus,C049-2023-12|ICTIO01|Rede de Emalhar,41441,6117
C049-2023-12,ICTIO01,Rede de Emalhar,Serrasalmus rhombeus,Quantitativo,3.0,,17.333333333333332,147.66666666666666,serrasalmus rhombeus,C049-2023-12|ICTIO01|Rede de Emalhar,41441,6128
C049-2023-12,ICTIO01,Rede de Emalhar,Sorubim trigonocephalus,Quantitativo,10.0,,37.0,272.6,sorubim trigonocephalus,C049-2023-12|ICTIO01|Rede de Emalhar,41441,6129
C049-2023-12,ICTIO02,Rede de Emalhar,Boulengerella cuvieri,Quantitativo,1.0,,41.0,98.0,boulengerella cuvieri,C049-2023-12|ICTIO02|Rede de Emalhar,41552,5804
C049-2023-12,ICTIO02,Rede de Emalhar,Caenotropus schizodon,Quantitativo,1.0,,,12.0,caenotropus schizodon,C049-2023-12|ICTIO02|Rede de Emalhar,41552,5825
C049-2023-12,ICTIO02,Rede de Emalhar,Hemiodus unimaculatus,Quantitativo,40.0,,11.875,19.0,hemiodus unimaculatus,C049-2023-12|ICTIO02|Rede de Emalhar,41552,5930
C049-2023-12,ICTIO02,Rede de Emalhar,Hydrolycus tatauaia,Quantitativo,1.0,,,304.0,hydrolycus tatauaia,C049-2023-12|ICTIO02|Rede de Emalhar,41552,5952
C049-2023-12,ICTIO02,Rede de Emalhar,Leporinus cf. fasciatus,Quantitativo,1.0,,27.0,220.0,leporinus cf. fasciatus,C049-2023-12|ICTIO02|Rede de Emalhar,41552,6007
C049-2023-12,ICTIO02,Rede de Emalhar,Myloplus rubripinnis,Quantitativo,2.0,,41.0,2450.0,myloplus rubripinnis,C049-2023-12|ICTIO02|Rede de Emalhar,41552,6066
C049-2023-12,ICTIO02,Rede de Emalhar,Myloplus schomburgkii,Quantitativo,1.0,,20.0,262.0,myloplus schomburgkii,C049-2023-12|ICTIO02|Rede de Emalhar,41552,6067
C049-2023-12,ICTIO02,Rede de Emalhar,Pimelodus cf. tetramerus,Quantitativo,2.0,,12.5,27.0,pimelodus cf. tetramerus,C049-2023-12|ICTIO02|Rede de Emalhar,41552,6095
C049-2023-12,ICTIO02,Rede de Emalhar,Serrasalmus rhombeus,Quantitativo,4.0,,8.333333333333334,15.333333333333334,serrasalmus rhombeus,C049-2023-12|ICTIO02|Rede de Emalhar,41552,6128
C049-2023-12,ICTIO02,Rede de Emalhar,Sorubim trigonocephalus,Quantitativo,11.0,,35.42857142857143,205.0,sorubim trigonocephalus,C049-2023-12|ICTIO02|Rede de Emalhar,41552,6129
C049-2023-12,ICTIO03,Rede de Emalhar,Acestrorhynchus microlepis,Quantitativo,27.0,,13.375,19.90909090909091,acestrorhynchus microlepis,C049-2023-12|ICTIO03|Rede de Emalhar,41666,5765
C049-2023-12,ICTIO03,Rede de Emalhar,Argonectes robertsi,Quantitativo,1.0,,1.0,59.0,argonectes robertsi,C049-2023-12|ICTIO03|Rede de Emalhar,41666,5788
C049-2023-12,ICTIO03,Rede de Emalhar,Curimata inornata,Quantitativo,1.0,,,43.0,curimata inornata,C049-2023-12|ICTIO03|Rede de Emalhar,41666,5875
C049-2023-12,ICTIO03,Rede de Emalhar,Eigenmannia gr. trilineata,Quantitativo,1.0,,30.0,24.0,eigenmannia gr. trilineata,C049-2023-12|ICTIO03|Rede de Emalhar,41666,5895
C049-2023-12,ICTIO03,Rede de Emalhar,Hemiodus semitaeniatus,Quantitativo,13.0,,11.5,13.428571428571429,hemiodus semitaeniatus,C049-2023-12|ICTIO03|Rede de Emalhar,41666,5936
C049-2023-12,ICTIO03,Rede de Emalhar,Hemiodus unimaculatus,Quantitativo,4.0,,,14.0,hemiodus unimaculatus,C049-2023-12|ICTIO03|Rede de Emalhar,41666,5930
C049-2023-12,ICTIO03,Rede de Emalhar,Hydrolycus tatauaia,Quantitativo,4.0,,40.75,748.0,hydrolycus tatauaia,C049-2023-12|ICTIO03|Rede de Emalhar,41666,5952
C049-2023-12,ICTIO03,Rede de Emalhar,Myloplus rubripinnis,Quantitativo,2.0,,40.5,1827.0,myloplus rubripinnis,C049-2023-12|ICTIO03|Rede de Emalhar,41666,6066
C049-2023-12,ICTIO03,Rede de Emalhar,Myloplus schomburgkii,Quantitativo,1.0,,18.0,149.0,myloplus schomburgkii,C049-2023-12|ICTIO03|Rede de Emalhar,41666,6067
C049-2023-12,ICTIO03,Rede de Emalhar,Pimelodus cf. tetramerus,Quantitativo,1.0,,15.0,24.0,pimelodus cf. tetramerus,C049-2023-12|ICTIO03|Rede de Emalhar,41666,6095
C049-2023-12,ICTIO03,Rede de Emalhar,Prochilodus nigricans,Quantitativo,1.0,,41.0,1447.0,prochilodus nigricans,C049-2023-12|ICTIO03|Rede de Emalhar,41666,6100
C049-2023-12,ICTIO03,Rede de Emalhar,Pterodoras granulosus,Quantitativo,12.0,,52.44444444444444,2903.222222222222,pterodoras granulosus,C049-2023-12|ICTIO03|Rede de Emalhar,41666,6105
C049-2023-12,ICTIO03,Rede de Emalhar,Schizodon vittatus,Quantitativo,3.0,,33.666666666666664,722.0,schizodon vittatus,C049-2023-12|ICTIO03|Rede de Emalhar,41666,6117
C049-2023-12,ICTIO03,Rede de Emalhar,Serrasalmus rhombeus,Quantitativo,36.0,,10.333333333333334,21.555555555555557,serrasalmus rhombeus,C049-2023-12|ICTIO03|Rede de Emalhar,41666,6128
C049-2023-12,ICTIO03,Rede de Emalhar,Sorubim trigonocephalus,Quantitativo,24.0,,40.35294117647059,275.05555555555554,sorubim trigonocephalus,C049-2023-12|ICTIO03|Rede de Emalhar,41666,6129
C049-2023-12,ICTIO04,Rede de Emalhar,Acestrorhynchus microlepis,Quantitativo,2.0,,14.0,17.5,acestrorhynchus microlepis,C049-2023-12|ICTIO04|Rede de Emalhar,41782,5765
C049-2023-12,ICTIO04,Rede de Emalhar,Cyphocharax cf. spilurus,Quantitativo,3.0,,,7.333333333333333,cyphocharax cf. spilurus,C049-2023-12|ICTIO04|Rede de Emalhar,41782,5885
C049-2023-12,ICTIO04,Rede de Emalhar,Hemiodus cf. microlepis,Quantitativo,25.0,,12.666666666666666,22.375,hemiodus cf. microlepis,C049-2023-12|ICTIO04|Rede de Emalhar,41782,5932
C049-2023-12,ICTIO04,Rede de Emalhar,Hemiodus unimaculatus,Quantitativo,5.0,,,12.5,hemiodus unimaculatus,C049-2023-12|ICTIO04|Rede de Emalhar,41782,5930
C049-2023-12,ICTIO04,Rede de Emalhar,Hydrolycus tatauaia,Quantitativo,1.0,,43.0,985.0,hydrolycus tatauaia,C049-2023-12|ICTIO04|Rede de Emalhar,41782,5952
C049-2023-12,ICTIO04,Rede de Emalhar,Serrasalmus rhombeus,Quantitativo,1.0,,7.0,7.0,serrasalmus rhombeus,C049-2023-12|ICTIO04|Rede de Emalhar,41782,6128
C049-2023-12,ICTIO04,Rede de Emalhar,Sorubim trigonocephalus,Quantitativo,1.0,,41.0,271.0,sorubim trigonocephalus,C049-2023-12|ICTIO04|Rede de Emalhar,41782,6129
C049-2023-12,ICTIO04,Rede de Emalhar,Tetragonopterus sp.,Quantitativo,1.0,,,3.0,tetragonopterus sp.,C049-2023-12|ICTIO04|Rede de Emalhar,41782,6148
C049-2023-12,ICTIO05,Rede de Emalhar,Eigenmannia gr. trilineata,Quantitativo,1.0,,29.0,23.0,eigenmannia gr. trilineata,C049-2023-12|ICTIO05|Rede de Emalhar,41874,5895
C049-2023-12,ICTIO05,Rede de Emalhar,Hemiodus unimaculatus,Quantitativo,3.0,,12.0,20.666666666666668,hemiodus unimaculatus,C049-2023-12|ICTIO05|Rede de Emalhar,41874,5930
C049-2023-12,ICTIO05,Rede de Emalhar,Pimelodus cf. tetramerus,Quantitativo,4.0,,17.0,51.333333333333336,pimelodus cf. tetramerus,C049-2023-12|ICTIO05|Rede de Emalhar,41874,6095
C049-2023-12,ICTIO05,Rede de Emalhar,Pinirampus pirinampu,Quantitativo,1.0,,,640.0,pinirampus pirinampu,C049-2023-12|ICTIO05|Rede de Emalhar,41874,6098
C049-2023-12,ICTIO05,Rede de Emalhar,Plagioscion squamosissimus,Quantitativo,2.0,,32.5,392.5,plagioscion squamosissimus,C049-2023-12|ICTIO05|Rede de Emalhar,41874,5423
C049-2023-12,ICTIO05,Rede de Emalhar,Serrasalmus rhombeus,Quantitativo,18.0,,10.6,80.2,serrasalmus rhombeus,C049-2023-12|ICTIO05|Rede de Emalhar,41874,6128
C049-2023-12,ICTIO06,Rede de Emalhar,Cichla cf. mirianae,Quantitativo,1.0,,,72.0,cichla cf. mirianae,C049-2023-12|ICTIO06|Rede de Emalhar,41965,5840
C049-2023-12,ICTIO06,Rede de Emalhar,Curimata inornata,Quantitativo,1.0,,,40.0,curimata inornata,C049-2023-12|ICTIO06|Rede de Emalhar,41965,5875
C049-2023-12,ICTIO06,Rede de Emalhar,Cyphocharax cf. spilurus,Quantitativo,1.0,,7.0,10.0,cyphocharax cf. spilurus,C049-2023-12|ICTIO06|Rede de Emalhar,41965,5885
C049-2023-12,ICTIO06,Rede de Emalhar,Hemiodus cf. microlepis,Quantitativo,13.0,,19.05,51.38461538461539,hemiodus cf. microlepis,C049-2023-12|ICTIO06|Rede de Emalhar,41965,5932
C049-2023-12,ICTIO06,Rede de Emalhar,Hemiodus unimaculatus,Quantitativo,2.0,,12.0,21.5,hemiodus unimaculatus,C049-2023-12|ICTIO06|Rede de Emalhar,41965,5930
C049-2023-12,ICTIO06,Rede de Emalhar,Hydrolycus tatauaia,Quantitativo,1.0,,40.0,312.0,hydrolycus tatauaia,C049-2023-12|ICTIO06|Rede de Emalhar,41965,5952
C049-2023-12,ICTIO06,Rede de Emalhar,Leporinus cf. fasciatus,Quantitativo,1.0,,21.5,90.0,leporinus cf. fasciatus,C049-2023-12|ICTIO06|Rede de Emalhar,41965,6007
C049-2023-12,ICTIO06,Rede de Emalhar,Leporinus friderici,Quantitativo,2.0,,25.0,203.5,leporinus friderici,C049-2023-12|ICTIO06|Rede de Emalhar,41965,6010
C049-2023-12,ICTIO06,Rede de Emalhar,Plagioscion squamosissimus,Quantitativo,1.0,,44.0,963.0,plagioscion squamosissimus,C049-2023-12|ICTIO06|Rede de Emalhar,41965,5423
C049-2023-12,ICTIO06,Rede de Emalhar,Satanoperca jurupari,Quantitativo,4.0,,17.333333333333332,37.0,satanoperca jurupari,C049-2023-12|ICTIO06|Rede de Emalhar,41965,6115
C049-2023-12,ICTIO06,Rede de Emalhar,Serrasalmus rhombeus,Quantitativo,12.0,,23.5,348.25,serrasalmus rhombeus,C049-2023-12|ICTIO06|Rede de Emalhar,41965,6128
C049-2023-12,ICTIO06,Rede de Emalhar,Sorubim trigonocephalus,Quantitativo,2.0,,40.5,326.5,sorubim trigonocephalus,C049-2023-12|ICTIO06|Rede de Emalhar,41965,6129
C049-2023-12,ICTIO07,Rede de Emalhar,Serrasalmus rhombeus,Quantitativo,4.0,,22.75,346.5,serrasalmus rhombeus,C049-2023-12|ICTIO07|Rede de Emalhar,42068,6128
C049-2023-12,ICTIO08,Rede de Emalhar,Serrasalmus rhombeus,Quantitativo,3.0,,25.333333333333332,362.3333333333333,serrasalmus rhombeus,C049-2023-12|ICTIO08|Rede de Emalhar,42173,6128
C049-2023-12,ICTIO09,Rede de Emalhar,Hemiodus cf. microlepis,Quantitativo,18.0,,12.791666666666666,13.538461538461538,hemiodus cf. microlepis,C049-2023-12|ICTIO09|Rede de Emalhar,42308,5932
C049-2023-12,ICTIO09,Rede de Emalhar,Hemiodus quadrimaculatus,Quantitativo,1.0,,,10.0,hemiodus quadrimaculatus,C049-2023-12|ICTIO09|Rede de Emalhar,42308,5935
C049-2023-12,ICTIO09,Rede de Emalhar,Hemiodus semitaeniatus,Quantitativo,5.0,,12.2,13.0,hemiodus semitaeniatus,C049-2023-12|ICTIO09|Rede de Emalhar,42308,5936
C049-2023-12,ICTIO09,Rede de Emalhar,Hemiodus unimaculatus,Quantitativo,23.0,,13.5,19.095238095238095,hemiodus unimaculatus,C049-2023-12|ICTIO09|Rede de Emalhar,42308,5930
C049-2023-12,ICTIO09,Rede de Emalhar,Leporinus cf. fasciatus,Quantitativo,2.0,,30.75,339.5,leporinus cf. fasciatus,C049-2023-12|ICTIO09|Rede de Emalhar,42308,6007
C049-2023-12,ICTIO09,Rede de Emalhar,Leporinus vanzoi,Quantitativo,1.0,,11.5,11.0,leporinus vanzoi,C049-2023-12|ICTIO09|Rede de Emalhar,42308,6015
C049-2023-12,ICTIO10,Rede de Emalhar,Argonectes robertsi,Quantitativo,1.0,,35.0,523.0,argonectes robertsi,C049-2023-12|ICTIO10|Rede de Emalhar,42425,5788
C049-2023-12,ICTIO10,Rede de Emalhar,Hemiodus unimaculatus,Quantitativo,4.0,,17.75,50.25,hemiodus unimaculatus,C049-2023-12|ICTIO10|Rede de Emalhar,42425,5930
C049-2023-12,ICTIO10,Rede de Emalhar,Leporinus cf. fasciatus,Quantitativo,1.0,,23.0,130.0,leporinus cf. fasciatus,C049-2023-12|ICTIO10|Rede de Emalhar,42425,6007
C049-2023-12,ICTIO10,Rede de Emalhar,Prochilodus nigricans,Quantitativo,1.0,,41.0,1640.0,prochilodus nigricans,C049-2023-12|ICTIO10|Rede de Emalhar,42425,6100
C049-2023-12,ICTIO10,Rede de Emalhar,Serrasalmus rhombeus,Quantitativo,1.0,,25.0,341.0,serrasalmus rhombeus,C049-2023-12|ICTIO10|Rede de Emalhar,42425,6128
C049-2023-12,ICTIO11,Pinda,Pseudoplatystoma punctifer,Qualitativo,1.0,,93.0,6500.0,pseudoplatystoma punctifer,C049-2023-12|ICTIO11|Pinda,42540,6103
C049-2023-12,ICTIO11,Rede de Emalhar,Acestrorhynchus microlepis,Quantitativo,5.0,,13.8,17.2,acestrorhynchus microlepis,C049-2023-12|ICTIO11|Rede de Emalhar,42541,5765
C049-2023-12,ICTIO11,Rede de Emalhar,Cyphocharax cf. spilurus,Quantitativo,1.0,,10.0,15.0,cyphocharax cf. spilurus,C049-2023-12|ICTIO11|Rede de Emalhar,42541,5885
C049-2023-12,ICTIO11,Rede de Emalhar,Cyphocharax plumbeus,Quantitativo,2.0,,9.5,11.0,cyphocharax plumbeus,C049-2023-12|ICTIO11|Rede de Emalhar,42541,5889
C049-2023-12,ICTIO11,Rede de Emalhar,Hemiodus cf. microlepis,Quantitativo,13.0,,12.875,16.0,hemiodus cf. microlepis,C049-2023-12|ICTIO11|Rede de Emalhar,42541,5932
C049-2023-12,ICTIO11,Rede de Emalhar,Hemiodus semitaeniatus,Quantitativo,1.0,,12.0,12.0,hemiodus semitaeniatus,C049-2023-12|ICTIO11|Rede de Emalhar,42541,5936
C049-2023-12,ICTIO11,Rede de Emalhar,Hemiodus unimaculatus,Quantitativo,18.0,,13.5,19.142857142857142,hemiodus unimaculatus,C049-2023-12|ICTIO11|Rede de Emalhar,42541,5930
C049-2023-12,ICTIO11,Rede de Emalhar,Pimelodus cf. tetramerus,Quantitativo,2.0,,16.0,31.0,pimelodus cf. tetramerus,C049-2023-12|ICTIO11|Rede de Emalhar,42541,6095
C049-2023-12,ICTIO11,Rede de Emalhar,Serrasalmus rhombeus,Quantitativo,89.0,,12.833333333333334,53.22222222222222,serrasalmus rhombeus,C049-2023-12|ICTIO11|Rede de Emalhar,42541,6128
C049-2023-12,ICTIO12,Arrasto,Cichla sp.,Qualitativo,6.0,,8.66,10.8,cichla sp.,C049-2023-12|ICTIO12|Arrasto,42643,5845
C049-2023-12,ICTIO12,Arrasto,Jupiaba polylepis,Qualitativo,7.0,,6.942857142857143,8.857142857142858,jupiaba polylepis,C049-2023-12|ICTIO12|Arrasto,42643,5992
C049-2023-12,ICTIO12,Arrasto,Satanoperca jurupari,Qualitativo,1.0,,15.0,23.0,satanoperca jurupari,C049-2023-12|ICTIO12|Arrasto,42643,6115
C049-2023-12,ICTIO12,Rede de Emalhar,Hemiodus cf. microlepis,Quantitativo,33.0,,15.5,28.423076923076923,hemiodus cf. microlepis,C049-2023-12|ICTIO12|Rede de Emalhar,42642,5932
C049-2023-12,ICTIO12,Rede de Emalhar,Hemiodus unimaculatus,Quantitativo,41.0,,14.1,24.576923076923077,hemiodus unimaculatus,C049-2023-12|ICTIO12|Rede de Emalhar,42642,5930
C049-2023-12,ICTIO12,Rede de Emalhar,Leporinus cf. fasciatus,Quantitativo,1.0,,19.0,65.0,leporinus cf. fasciatus,C049-2023-12|ICTIO12|Rede de Emalhar,42642,6007
C049-2023-12,ICTIO12,Rede de Emalhar,Leporinus vanzoi,Quantitativo,2.0,,14.0,26.5,leporinus vanzoi,C049-2023-12|ICTIO12|Rede de Emalhar,42642,6015
C049-2023-12,ICTIO12,Rede de Emalhar,Pimelodus cf. tetramerus,Quantitativo,13.0,,14.0,35.90909090909091,pimelodus cf. tetramerus,C049-2023-12|ICTIO12|Rede de Emalhar,42642,6095
C049-2023-12,ICTIO12,Rede de Emalhar,Plagioscion squamosissimus,Quantitativo,3.0,,49.0,1336.0,plagioscion squamosissimus,C049-2023-12|ICTIO12|Rede de Emalhar,42642,5423
C049-2023-12,ICTIO12,Rede de Emalhar,Prochilodus nigricans,Quantitativo,1.0,,,1532.0,prochilodus nigricans,C049-2023-12|ICTIO12|Rede de Emalhar,42642,6100
C049-2023-12,ICTIO12,Rede de Emalhar,Serrasalmus rhombeus,Quantitativo,27.0,,17.931818181818183,175.91304347826087,serrasalmus rhombeus,C049-2023-12|ICTIO12|Rede de Emalhar,42642,6128
C049-2023-12,ICTIO13A,Pinda,Arapaima gigas,Qualitativo,1.0,,140.0,25000.0,arapaima gigas,C049-2023-12|ICTIO13A|Pinda,42775,5786
C049-2023-12,ICTIO13A,Rede de Emalhar,Argonectes robertsi,Quantitativo,2.0,,29.5,253.5,argonectes robertsi,C049-2023-12|ICTIO13A|Rede de Emalhar,42776,5788
C049-2023-12,ICTIO13A,Rede de Emalhar,Caenotropus labyrinthicus,Quantitativo,6.0,,11.0,17.0,caenotropus labyrinthicus,C049-2023-12|ICTIO13A|Rede de Emalhar,42776,5824
C049-2023-12,ICTIO13A,Rede de Emalhar,Caenotropus schizodon,Quantitativo,6.0,,11.25,17.0,caenotropus schizodon,C049-2023-12|ICTIO13A|Rede de Emalhar,42776,5825
C049-2023-12,ICTIO13A,Rede de Emalhar,Curimata inornata,Quantitativo,24.0,,14.680952380952382,41.78260869565217,curimata inornata,C049-2023-12|ICTIO13A|Rede de Emalhar,42776,5875
C049-2023-12,ICTIO13A,Rede de Emalhar,Hemiodus unimaculatus,Quantitativo,1.0,,11.5,11.0,hemiodus unimaculatus,C049-2023-12|ICTIO13A|Rede de Emalhar,42776,5930
C049-2023-12,ICTIO13A,Rede de Emalhar,Hydrolycus tatauaia,Quantitativo,3.0,,38.333333333333336,545.0,hydrolycus tatauaia,C049-2023-12|ICTIO13A|Rede de Emalhar,42776,5952
C049-2023-12,ICTIO13A,Rede de Emalhar,Leporinus cf. fasciatus,Quantitativo,2.0,,13.5,128.5,leporinus cf. fasciatus,C049-2023-12|ICTIO13A|Rede de Emalhar,42776,6007
C049-2023-12,ICTIO13A,Rede de Emalhar,Leporinus friderici,Quantitativo,2.0,,23.75,167.0,leporinus friderici,C049-2023-12|ICTIO13A|Rede de Emalhar,42776,6010
C049-2023-12,ICTIO13A,Rede de Emalhar,Leporinus vanzoi,Quantitativo,2.0,,14.0,41.5,leporinus vanzoi,C049-2023-12|ICTIO13A|Rede de Emalhar,42776,6015
C049-2023-12,ICTIO13A,Rede de Emalhar,Pimelodus cf. tetramerus,Quantitativo,28.0,,17.13157894736842,46.523809523809526,pimelodus cf. tetramerus,C049-2023-12|ICTIO13A|Rede de Emalhar,42776,6095
C049-2023-12,ICTIO13A,Rede de Emalhar,Prochilodus nigricans,Quantitativo,3.0,,35.0,1016.3333333333334,prochilodus nigricans,C049-2023-12|ICTIO13A|Rede de Emalhar,42776,6100
C049-2023-12,ICTIO13A,Rede de Emalhar,Serrasalmus rhombeus,Quantitativo,63.0,,18.146341463414632,188.58536585365854,serrasalmus rhombeus,C049-2023-12|ICTIO13A|Rede de Emalhar,42776,6128
C049-2023-12,ICTIO13A,Rede de Emalhar,Sorubim trigonocephalus,Quantitativo,1.0,,39.5,286.0,sorubim trigonocephalus,C049-2023-12|ICTIO13A|Rede de Emalhar,42776,6129
C049-2023-12,ICTIO13A,Rede de Emalhar,Tetragonopterus chalceus,Quantitativo,1.0,,8.0,11.0,tetragonopterus chalceus,C049-2023-12|ICTIO13A|Rede de Emalhar,42776,6147
C049-2023-12,ICTIO13B,Rede de Emalhar,Caenotropus labyrinthicus,Quantitativo,7.0,,9.625,12.25,caenotropus labyrinthicus,C049-2023-12|ICTIO13B|Rede de Emalhar,42883,5824
C049-2023-12,ICTIO13B,Rede de Emalhar,Caenotropus schizodon,Quantitativo,18.0,,9.571428571428571,11.285714285714286,caenotropus schizodon,C049-2023-12|ICTIO13B|Rede de Emalhar,42883,5825
C049-2023-12,ICTIO13B,Rede de Emalhar,Cichla cf. mirianae,Quantitativo,2.0,,25.0,248.0,cichla cf. mirianae,C049-2023-12|ICTIO13B|Rede de Emalhar,42883,5840
C049-2023-12,ICTIO13B,Rede de Emalhar,Curimata inornata,Quantitativo,1.0,,22.0,162.0,curimata inornata,C049-2023-12|ICTIO13B|Rede de Emalhar,42883,5875
